transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,date,is_fraud,hour_of_day,day_of_week,is_weekend,tx_velocity_1h,amount_scaled,country_match,is_cross_border,is_fraud_ring,is_micro_tx,device_id_missing,merchant_category_enc,channel_enc,probability,explanation
tx_000761,2026-05-03 12:38:15,card_041,43.26,Cineplex,entertainment,in_person,CA,CA,,,2026-05-03,False,12,6,1,0,1.6842515086626433,1,0,0,0,1,2,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000170,2026-05-03 13:56:49,card_009,6.47,Shopify Merchant 1,online_retail,online,US,CA,dev_b62b3697,98.207.109.62,2026-05-03,False,13,6,1,0,0.35825027685492805,0,1,0,0,0,6,2,0.19,Score 0.19: Cardholder country does not match merchant country
tx_000116,2026-05-03 13:57:37,card_006,55.3,Shopify Merchant 2,online_retail,online,CA,CA,dev_1321b774,142.112.229.228,2026-05-03,False,13,6,1,0,1.289044289044289,1,0,0,0,0,6,2,0.05,Score 0.05: General anomalous behavior detected by model
tx_000881,2026-05-03 14:25:38,card_047,90.73,Whole Foods,grocery,in_person,CA,CA,,,2026-05-03,False,14,6,1,0,3.9533769063180833,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000822,2026-05-03 14:42:05,card_044,3.79,Provigo,grocery,in_person,GB,GB,,,2026-05-03,False,14,6,1,0,0.07362082362082363,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000815,2026-05-03 15:42:41,card_043,33.98,eBay,online_retail,online,CA,US,dev_c832252e,142.112.249.101,2026-05-03,False,15,6,1,0,1.7510950785879926,0,1,0,0,0,6,2,0.08,Score 0.08: Cardholder country does not match merchant country
tx_000288,2026-05-03 16:31:07,card_015,140.74,Esso,gas,in_person,CA,CA,,,2026-05-03,False,16,6,1,0,2.8751787538304394,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000524,2026-05-03 16:33:52,card_028,45.7,eBay,online_retail,online,CA,US,dev_bea30580,70.50.112.254,2026-05-03,False,16,6,1,0,0.7865748709122203,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000628,2026-05-03 18:06:33,card_034,28.47,Hydro-Quebec,utilities,online,CA,CA,dev_a0256e48,142.112.60.156,2026-05-03,False,18,6,1,0,1.876730388925511,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000428,2026-05-03 18:25:12,card_023,39.21,Amazon.ca,online_retail,online,CA,CA,dev_72d3f36b,24.114.169.37,2026-05-03,False,18,6,1,0,3.476063829787234,1,0,0,0,0,6,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000489,2026-05-03 19:33:31,card_026,30.88,Starbucks,restaurant,in_person,US,US,,,2026-05-03,False,19,6,1,0,1.3950756720126498,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000267,2026-05-03 19:46:48,card_014,8.1,eBay,online_retail,online,FR,US,dev_415fec02,176.158.184.142,2026-05-03,False,19,6,1,0,0.44141689373297,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000780,2026-05-03 19:54:30,card_042,98.03,Tim Hortons,restaurant,in_person,US,US,,,2026-05-03,False,19,6,1,0,5.65014409221902,1,0,0,0,1,7,1,0.0,Score 0.00: Amount is 5.7x the cardholder's typical median
tx_000324,2026-05-03 20:42:20,card_017,194.41,Shopify Merchant 2,online_retail,online,CA,CA,dev_d0ff1fad,142.112.175.54,2026-05-03,False,20,6,1,0,8.90563444800733,1,0,0,0,0,6,2,0.2,Score 0.20: Amount is 8.9x the cardholder's typical median
tx_000534,2026-05-03 21:07:06,card_028,31.22,Etsy,online_retail,online,CA,US,dev_bea30580,24.114.191.109,2026-05-03,False,21,6,1,0,0.5373493975903614,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000218,2026-05-03 21:58:53,card_011,14.09,Bell Canada,utilities,online,CA,CA,dev_292af7e9,99.225.61.46,2026-05-03,False,21,6,1,0,1.3561116458132818,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000528,2026-05-03 22:28:50,card_028,58.1,Esso,gas,in_person,CA,CA,,,2026-05-03,False,22,6,1,0,1.0,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000099,2026-05-03 22:37:02,card_005,11.39,Amazon.com,online_retail,online,CA,US,dev_379050df,99.225.7.132,2026-05-03,False,22,6,1,0,0.5697848924462232,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000474,2026-05-04 01:03:02,card_025,10.31,Amazon.com,online_retail,online,CA,US,dev_d9156309,142.112.26.142,2026-05-04,False,1,0,0,0,0.39623366641045354,0,1,0,0,0,6,2,0.03,Score 0.03: Cardholder country does not match merchant country
tx_000845,2026-05-04 02:47:30,card_045,29.37,Whole Foods,grocery,in_person,FR,FR,,,2026-05-04,False,2,0,0,0,0.9721946375372393,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000880,2026-05-04 03:10:13,card_047,46.05,Provigo,grocery,in_person,CA,CA,,,2026-05-04,False,3,0,0,0,2.0065359477124183,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000085,2026-05-04 04:21:53,card_004,60.0,BMO ATM,atm,atm,CA,CA,,,2026-05-04,False,4,0,0,1,2.5493945188017846,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000566,2026-05-04 04:28:52,card_030,92.96,Cafe Olimpico,restaurant,in_person,DE,DE,,,2026-05-04,False,4,0,0,0,2.682054241200231,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000045,2026-05-04 04:30:02,card_002,41.05,Chipotle,restaurant,in_person,CA,CA,,,2026-05-04,False,4,0,0,0,2.053526763381691,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000752,2026-05-04 04:31:07,card_040,128.75,Petro-Canada,gas,in_person,CA,CA,,,2026-05-04,False,4,0,0,0,6.403879631932355,1,0,0,0,1,3,1,0.0,Score 0.00: Amount is 6.4x the cardholder's typical median
tx_000178,2026-05-04 04:35:15,card_009,16.13,McDonald's,restaurant,in_person,US,US,,,2026-05-04,False,4,0,0,0,0.8931339977851606,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000607,2026-05-04 04:38:53,card_033,21.86,Chevron,gas,in_person,GB,GB,,,2026-05-04,False,4,0,0,0,0.34976,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000453,2026-05-04 04:40:55,card_024,27.68,Shell,gas,in_person,CA,CA,,,2026-05-04,False,4,0,0,0,0.692,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000126,2026-05-04 05:57:01,card_007,26.77,Shell,gas,in_person,US,US,,,2026-05-04,False,5,0,0,0,0.66925,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000644,2026-05-04 07:36:18,card_034,8.99,Amazon.ca,online_retail,online,CA,CA,dev_a0256e48,70.50.216.172,2026-05-04,False,7,0,0,0,0.5926170072511536,1,0,0,0,0,6,2,0.08,Score 0.08: General anomalous behavior detected by model
tx_000353,2026-05-04 08:25:24,card_019,256.48,AliExpress,online_retail,online,CA,CN,dev_95204a30,142.112.208.235,2026-05-04,False,8,0,0,0,7.967691829760796,0,1,0,0,0,6,2,0.1,"Score 0.10: Amount is 8.0x the cardholder's typical median, Cardholder country does not match merchant country"
tx_000425,2026-05-04 08:31:37,card_022,9.27,Loblaws,grocery,in_person,CA,CA,,,2026-05-04,False,8,0,0,0,0.28006042296072503,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000203,2026-05-04 09:24:00,card_010,4.52,Cafe Olimpico,restaurant,in_person,US,US,,,2026-05-04,False,9,0,0,0,0.16200716845878135,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000809,2026-05-04 09:33:39,card_043,33.82,eBay,online_retail,online,CA,US,dev_c832252e,142.112.179.153,2026-05-04,False,9,0,0,0,1.7428497809842822,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000445,2026-05-04 10:31:07,card_024,23.71,Provigo,grocery,in_person,CA,CA,,,2026-05-04,False,10,0,0,0,0.59275,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000637,2026-05-04 10:34:56,card_034,7.33,QuickPay Online,online_retail,online,CA,CA,dev_a0256e48,99.225.172.168,2026-05-04,False,10,0,0,0,0.4831905075807515,1,0,0,0,0,6,2,0.07,Score 0.07: General anomalous behavior detected by model
tx_000493,2026-05-04 12:25:41,card_026,22.21,Shell,gas,in_person,US,US,,,2026-05-04,False,12,0,0,0,1.003388299073865,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000232,2026-05-04 13:20:24,card_012,27.15,Cineplex,entertainment,in_person,CA,CA,,,2026-05-04,False,13,0,0,0,1.3792227584455166,1,0,0,0,1,2,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000414,2026-05-04 14:21:39,card_022,29.27,IGA,grocery,in_person,CA,CA,,,2026-05-04,False,14,0,0,0,0.8842900302114803,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000403,2026-05-04 14:43:18,card_021,13.99,Netflix,subscription,online,CA,US,dev_f61b4d97,142.112.40.5,2026-05-04,False,14,0,0,0,0.28177240684793553,0,1,0,0,0,8,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000479,2026-05-04 15:20:56,card_025,19.99,Netflix,subscription,online,CA,US,dev_d9156309,70.50.225.246,2026-05-04,False,15,0,0,0,0.7682551883166794,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000444,2026-05-04 15:37:38,card_024,23.32,Provigo,grocery,in_person,CA,CA,,,2026-05-04,False,15,0,0,0,0.583,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000180,2026-05-04 15:45:03,card_009,9.56,Tim Hortons,restaurant,in_person,US,US,,,2026-05-04,False,15,0,0,0,0.5293466223698783,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000658,2026-05-04 16:05:56,card_035,19.99,Netflix,subscription,online,CA,US,dev_37f4b88c,70.50.148.144,2026-05-04,False,16,0,0,0,0.9487422876127194,0,1,0,0,0,8,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000408,2026-05-04 17:57:28,card_021,21.7,Starbucks,restaurant,in_person,CA,CA,,,2026-05-04,False,17,0,0,0,0.4370594159113796,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000244,2026-05-04 17:59:57,card_012,31.96,AliExpress,online_retail,online,CA,CN,dev_08e633ee,24.114.30.254,2026-05-04,False,17,0,0,0,1.6235712471424941,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000884,2026-05-04 18:21:08,card_047,6.52,Shopify Merchant 2,online_retail,online,CA,CA,dev_dcad83da,142.112.118.157,2026-05-04,False,18,0,0,0,0.2840958605664488,1,0,0,0,0,6,2,0.28,Score 0.28: General anomalous behavior detected by model
tx_000137,2026-05-04 19:00:19,card_007,8.81,Loblaws,grocery,in_person,US,US,,,2026-05-04,False,19,0,0,1,0.22025,1,0,0,0,1,5,1,0.01,Score 0.01: General anomalous behavior detected by model
tx_000903,2026-05-04 21:08:19,card_049,100.0,RBC ATM,atm,atm,CA,CA,,,2026-05-04,False,21,0,0,0,6.253908692933083,1,0,0,0,1,0,0,0.0,Score 0.00: Amount is 6.3x the cardholder's typical median
tx_000714,2026-05-04 21:40:13,card_038,20.28,Metro,grocery,in_person,CA,CA,,,2026-05-04,False,21,0,0,0,1.352,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000682,2026-05-04 23:53:17,card_037,29.52,Schwartz's,restaurant,in_person,GB,GB,,,2026-05-04,False,23,0,0,0,0.5614302015975656,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000213,2026-05-04 23:53:57,card_011,21.39,Schwartz's,restaurant,in_person,CA,CA,,,2026-05-04,False,23,0,0,0,2.0587102983638115,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000381,2026-05-04 23:58:10,card_020,40.67,Shopify Merchant 2,online_retail,online,US,CA,dev_2877f7d9,73.15.156.53,2026-05-04,False,23,0,0,0,1.2089774078478002,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000512,2026-05-05 00:18:16,card_027,33.83,Petro-Canada,gas,in_person,CA,CA,,,2026-05-05,False,0,1,0,0,1.0277988758924501,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000078,2026-05-05 01:40:25,card_004,40.0,Desjardins ATM,atm,atm,CA,CA,,,2026-05-05,False,1,1,0,0,1.6995963458678565,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000358,2026-05-05 02:09:00,card_019,112.72,Loblaws,grocery,in_person,CA,CA,,,2026-05-05,False,2,1,0,0,3.5017086051568813,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000996,2026-05-05 02:15:14,card_032,791.49,QuickPay Online,online_retail,online,CA,CA,dev_732bff0c,98.207.131.10,2026-05-05,True,2,1,0,0,13.703081717451525,1,0,0,0,0,6,2,0.96,"Score 0.96: Amount is 13.7x the cardholder's typical median, New device for this card (dev_732bff0c)"
tx_001000,2026-05-05 02:19:23,card_037,399.49,QuickPay Online,online_retail,online,CA,CA,dev_ab552458,98.207.55.146,2026-05-05,True,2,1,0,0,7.597755800684672,1,0,0,0,0,6,2,0.75,"Score 0.75: Amount is 7.6x the cardholder's typical median, New device for this card (dev_ab552458), Atypical category for this card (online_retail)"
tx_000995,2026-05-05 02:25:59,card_002,735.44,QuickPay Online,online_retail,online,CA,CA,dev_a89efa00,172.58.196.128,2026-05-05,True,2,1,0,0,36.790395197598805,1,0,0,0,0,6,2,0.97,"Score 0.97: Amount is 36.8x the cardholder's typical median, New device for this card (dev_a89efa00)"
tx_000997,2026-05-05 02:45:19,card_038,356.29,QuickPay Online,online_retail,online,CA,CA,dev_9a5131ce,98.207.247.39,2026-05-05,True,2,1,0,0,23.752666666666666,1,0,0,0,0,6,2,1.0,"Score 1.00: Amount is 23.8x the cardholder's typical median, New device for this card (dev_9a5131ce), Atypical category for this card (online_retail)"
tx_000475,2026-05-05 02:55:58,card_025,20.0,BMO ATM,atm,atm,CA,CA,,,2026-05-05,False,2,1,0,0,0.7686395080707148,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000368,2026-05-05 03:06:34,card_020,13.99,Spotify,subscription,online,US,SE,dev_2877f7d9,73.15.168.176,2026-05-05,False,3,1,0,0,0.4158739595719382,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000699,2026-05-05 03:19:21,card_037,111.31,Videotron,utilities,online,GB,CA,dev_9abdb3fd,151.225.172.215,2026-05-05,False,3,1,0,0,2.1169646253328263,0,1,0,0,0,10,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000999,2026-05-05 03:22:40,card_039,370.5,QuickPay Online,online_retail,online,GB,CA,dev_b4734afd,98.207.23.36,2026-05-05,True,3,1,0,0,20.290251916757942,0,1,0,0,0,6,2,0.8,"Score 0.80: Amount is 20.3x the cardholder's typical median, Cardholder country does not match merchant country, New device for this card (dev_b4734afd)"
tx_000998,2026-05-05 03:27:16,card_046,935.27,QuickPay Online,online_retail,online,CA,CA,dev_89fb9c62,208.54.251.27,2026-05-05,True,3,1,0,0,27.140742890307603,1,0,0,0,0,6,2,0.95,"Score 0.95: Amount is 27.1x the cardholder's typical median, New device for this card (dev_89fb9c62), Atypical category for this card (online_retail)"
tx_000677,2026-05-05 04:14:10,card_036,32.19,Chevron,gas,in_person,CA,CA,,,2026-05-05,False,4,1,0,0,0.6450901803607214,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000613,2026-05-05 04:33:52,card_033,220.46,Chipotle,restaurant,in_person,GB,GB,,,2026-05-05,False,4,1,0,0,3.5273600000000003,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000530,2026-05-05 06:05:49,card_028,75.54,Shell,gas,in_person,CA,CA,,,2026-05-05,False,6,1,0,0,1.300172117039587,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000434,2026-05-05 06:25:45,card_023,5.73,Provigo,grocery,in_person,CA,CA,,,2026-05-05,False,6,1,0,0,0.5079787234042553,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000320,2026-05-05 08:06:45,card_017,6.35,Provigo,grocery,in_person,CA,CA,,,2026-05-05,False,8,1,0,0,0.2908841044434265,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000050,2026-05-05 11:29:11,card_002,18.92,Starbucks,restaurant,in_person,CA,CA,,,2026-05-05,False,11,1,0,0,0.9464732366183093,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000447,2026-05-05 11:32:07,card_024,42.47,Chevron,gas,in_person,CA,CA,,,2026-05-05,False,11,1,0,0,1.06175,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000273,2026-05-05 13:15:01,card_014,55.68,La Banquise,restaurant,in_person,FR,FR,,,2026-05-05,False,13,1,0,0,3.03433242506812,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000215,2026-05-05 13:58:57,card_011,6.15,Videotron,utilities,online,CA,CA,dev_292af7e9,99.225.145.236,2026-05-05,False,13,1,0,0,0.591915303176131,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000835,2026-05-05 14:36:22,card_044,229.88,Tim Hortons,restaurant,in_person,GB,GB,,,2026-05-05,False,14,1,0,0,4.4654234654234655,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000133,2026-05-05 15:12:42,card_007,60.0,Desjardins ATM,atm,atm,US,US,,,2026-05-05,False,15,1,0,0,1.5,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000031,2026-05-05 15:34:06,card_001,24.83,QuickPay Online,online_retail,online,CA,CA,dev_8d790a73,99.225.228.48,2026-05-05,False,15,1,0,0,0.4474680122544602,1,0,0,0,0,6,2,0.16,Score 0.16: General anomalous behavior detected by model
tx_000771,2026-05-05 16:22:09,card_041,9.99,Disney+,subscription,online,CA,US,dev_614ef198,24.114.16.12,2026-05-05,False,16,1,0,0,0.3889429628187658,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000164,2026-05-05 17:42:53,card_008,33.76,Metro,grocery,in_person,CA,CA,,,2026-05-05,False,17,1,0,0,1.3328069482826688,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000840,2026-05-05 18:23:29,card_044,21.77,Etsy,online_retail,online,GB,US,dev_98e65b27,151.225.78.126,2026-05-05,False,18,1,0,0,0.4228826728826729,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000001,2026-05-05 18:39:29,card_000,115.44,Bell Canada,utilities,online,CA,CA,dev_bc0178b6,24.114.150.203,2026-05-05,False,18,1,0,0,3.1420794774088185,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000755,2026-05-05 19:05:28,card_040,5.37,La Banquise,restaurant,in_person,CA,CA,,,2026-05-05,False,19,1,0,0,0.2670977368813728,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000382,2026-05-05 20:22:05,card_020,21.34,Petro-Canada,gas,in_person,US,US,,,2026-05-05,False,20,1,0,0,0.6343638525564803,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000452,2026-05-05 21:33:20,card_024,17.5,Whole Foods,grocery,in_person,CA,CA,,,2026-05-05,False,21,1,0,0,0.4375,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000616,2026-05-05 22:20:00,card_033,9.99,Spotify,subscription,online,GB,SE,dev_68735e10,86.150.102.237,2026-05-05,False,22,1,0,0,0.15984,0,1,0,0,0,8,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000830,2026-05-05 23:34:52,card_044,51.48,La Banquise,restaurant,in_person,GB,GB,,,2026-05-05,False,23,1,0,0,1.0,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000440,2026-05-06 00:21:24,card_023,15.99,Provigo,grocery,in_person,CA,CA,,,2026-05-06,False,0,2,0,0,1.4175531914893615,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000832,2026-05-06 00:54:04,card_044,18.46,Chipotle,restaurant,in_person,GB,GB,,,2026-05-06,False,0,2,0,0,0.3585858585858586,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000048,2026-05-06 02:00:14,card_002,38.76,Amazon.com,online_retail,online,MX,US,dev_6200257c,189.144.64.231,2026-05-06,False,2,2,0,0,1.9389694847423713,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000415,2026-05-06 02:05:06,card_022,36.93,Joe Beef,restaurant,in_person,CA,CA,,,2026-05-06,False,2,2,0,0,1.1157099697885196,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000882,2026-05-06 02:56:36,card_047,16.52,Shopify Merchant 1,online_retail,online,CA,CA,dev_dcad83da,99.225.114.61,2026-05-06,False,2,2,0,0,0.7198257080610022,1,0,1,0,0,6,2,0.03,Score 0.03: Network Analysis Flag: Device/IP reused across multiple distinct cards
tx_000220,2026-05-06 05:58:35,card_011,64.44,Hydro-Quebec,utilities,online,CA,CA,dev_7b8b43cb,24.114.36.254,2026-05-06,False,5,2,0,1,6.202117420596727,1,0,0,0,0,10,2,0.01,Score 0.01: Amount is 6.2x the cardholder's typical median
tx_000327,2026-05-06 06:37:29,card_017,82.19,Videotron,utilities,online,CA,CA,dev_d0ff1fad,99.225.32.76,2026-05-06,False,6,2,0,0,3.7650022904260196,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000851,2026-05-06 07:13:22,card_045,200.0,Desjardins ATM,atm,atm,FR,FR,,,2026-05-06,False,7,2,0,1,6.620324395895398,1,0,0,0,1,0,0,0.02,Score 0.02: Amount is 6.6x the cardholder's typical median
tx_000638,2026-05-06 08:38:00,card_034,20.99,Videotron,utilities,online,CA,CA,dev_a0256e48,70.50.145.49,2026-05-06,False,8,2,0,0,1.3836519446275544,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000801,2026-05-06 09:16:33,card_043,12.13,Videotron,utilities,online,CA,CA,dev_c832252e,99.225.12.214,2026-05-06,False,9,2,0,0,0.6250966245812934,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000376,2026-05-06 09:38:43,card_020,21.83,Amazon.com,online_retail,online,US,US,dev_2877f7d9,208.54.151.43,2026-05-06,False,9,2,0,0,0.6489298454221165,1,0,0,0,0,6,2,0.03,Score 0.03: General anomalous behavior detected by model
tx_000843,2026-05-06 10:25:55,card_045,30.84,Shopify Merchant 1,online_retail,online,FR,CA,dev_ba413b67,90.5.245.233,2026-05-06,False,10,2,0,0,1.0208540218470705,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000624,2026-05-06 10:32:42,card_034,20.0,RBC ATM,atm,atm,CA,CA,,,2026-05-06,False,10,2,0,0,1.3183915622940012,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000157,2026-05-06 11:13:08,card_008,25.75,McDonald's,restaurant,in_person,CA,CA,,,2026-05-06,False,11,2,0,0,1.0165811290959337,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000349,2026-05-06 12:58:27,card_019,65.12,Provigo,grocery,in_person,CA,CA,,,2026-05-06,False,12,2,0,0,2.0229885057471266,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000686,2026-05-06 13:59:52,card_037,23.83,Videotron,utilities,online,GB,CA,dev_7dfb8438,86.150.125.27,2026-05-06,False,13,2,0,1,0.45321414986686953,0,1,0,0,0,10,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000803,2026-05-06 14:28:59,card_043,11.61,QuickPay Online,online_retail,online,CA,CA,dev_c832252e,70.50.10.8,2026-05-06,False,14,2,0,0,0.5982994073692347,1,0,0,0,0,6,2,0.08,Score 0.08: General anomalous behavior detected by model
tx_000922,2026-05-06 15:59:37,card_030,696.48,Best Buy,electronics,in_person,DE,DE,,,2026-05-06,False,15,2,0,0,20.094633583381423,1,0,0,0,1,1,1,0.09,Score 0.09: Amount is 20.1x the cardholder's typical median
tx_000982,2026-05-06 16:57:00,card_000,34.86,Cineplex,entertainment,in_person,CA,CA,,,2026-05-06,False,16,2,0,0,0.9488296135002721,1,0,0,0,1,2,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000983,2026-05-06 17:13:00,card_000,1032.48,Newegg,electronics,online,CA,US,dev_c038c175,189.144.34.189,2026-05-06,True,17,2,0,0,28.102340772999455,0,1,0,0,0,1,2,0.91,"Score 0.91: Amount is 28.1x the cardholder's typical median, Cardholder country does not match merchant country, New device for this card (dev_c038c175), Atypical category for this card (electronics)"
tx_000662,2026-05-06 18:23:50,card_036,20.0,BMO ATM,atm,atm,CA,CA,,,2026-05-06,False,18,2,0,0,0.40080160320641284,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000598,2026-05-06 19:10:54,card_032,57.76,Chevron,gas,in_person,CA,CA,,,2026-05-06,False,19,2,0,0,1.0,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000120,2026-05-06 19:26:18,card_006,90.87,Cafe Olimpico,restaurant,in_person,CA,CA,,,2026-05-06,False,19,2,0,0,2.118181818181818,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000760,2026-05-06 20:12:49,card_041,37.45,Chipotle,restaurant,in_person,CA,CA,,,2026-05-06,False,20,2,0,0,1.4580494452014794,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000603,2026-05-06 20:21:12,card_032,70.84,La Banquise,restaurant,in_person,CA,CA,,,2026-05-06,False,20,2,0,0,1.226454293628809,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000984,2026-05-06 20:30:00,card_045,17.63,Tim Hortons,restaurant,in_person,FR,FR,,,2026-05-06,False,20,2,0,0,0.5835815954981793,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000282,2026-05-06 20:46:28,card_015,57.71,QuickPay Online,online_retail,online,CA,CA,dev_22a1b746,142.112.130.149,2026-05-06,False,20,2,0,1,1.1789581205311541,1,0,0,0,0,6,2,0.1,Score 0.10: General anomalous behavior detected by model
